#abgabe.csv
#Jakob Johannes
#Bauer
#12002215
group,number,heuristicType,source,target,logs
Street,3002,EUCLIDEAN_DISTANCE,16,23,16<11|11<12<6|12<13|13<9<8|6<1|8<2<3|1<2|9<15<14|14|2<7|7|15<10<18|3|18<19|10<5|19<20<23|23
Street,3003,EUCLIDEAN_DISTANCE,16,24,16<11|11<12<6|12<13|13<9<8|6<1|8<2<3|9<15<14|14|1<2|15<10<18|2<7|7|3|18<19|10<5|19<20<23|20<25|23<22|5<4|25<24|24
Street,3004,EUCLIDEAN_DISTANCE,16,25,16<11|11<12<6|12<13|13<9<8|6<1|9<15<14|8<2<3|14|15<10<18|1<2|2<7|7|3|10<5|18<19|19<20<23|20<25|25
Street,3005,EUCLIDEAN_DISTANCE,17,1,17<21|21<16|16<11|11<12<6|6<1|1
Street,3006,EUCLIDEAN_DISTANCE,17,2,17<21|21<16|16<11|11<12<6|6<1|12<13|1<2|2
Street,3007,EUCLIDEAN_DISTANCE,17,3,17<21|21<16|16<11|11<12<6|12<13|6<1|13<9<8|1<2|8<3|2<7|3
Street,3008,EUCLIDEAN_DISTANCE,17,4,17<21|21<16|16<11|11<12<6|12<13|6<1|13<9<8|9<15<14|8<2<3|1<2|3|2<7|7|14|15<10<18|10<5|5<4|4
Street,3009,EUCLIDEAN_DISTANCE,17,5,17<21|21<16|16<11|11<12<6|12<13|13<9<8|9<15<14|6<1|8<2<3|1<2|3|2<7|14|15<10<18|10<5|5
Street,3010,EUCLIDEAN_DISTANCE,17,6,17<21|21<16|16<11|11<12<6|6
Street,3011,EUCLIDEAN_DISTANCE,17,7,17<21|21<16|16<11|11<12<6|12<13|6<1|13<9<8|1<2|8<3|2<7|7
Street,3012,EUCLIDEAN_DISTANCE,17,8,17<21|21<16|16<11|11<12<6|12<13|6<1|13<9<8|8
Street,3013,EUCLIDEAN_DISTANCE,17,9,17<21|21<16|16<11|11<12<6|12<13|13<9<8|9
Street,3014,EUCLIDEAN_DISTANCE,17,10,17<21|21<16|16<11|11<12<6|12<13|13<9<8|9<15<14|8<2<3|6<1|15<10<18|14|10
Street,3015,EUCLIDEAN_DISTANCE,17,11,17<21|21<16|16<11|11
Street,3016,EUCLIDEAN_DISTANCE,17,12,17<21|21<16|16<11|11<12<6|12
Street,3017,EUCLIDEAN_DISTANCE,17,13,17<21|21<16|16<11|11<12<6|12<13|13
Street,3018,EUCLIDEAN_DISTANCE,17,14,17<21|21<16|16<11|11<12<6|12<13|13<9<8|6<1|8<2<3|9<15<14|14
Street,3019,EUCLIDEAN_DISTANCE,17,15,17<21|21<16|16<11|11<12<6|12<13|13<9<8|9<15<14|15
Street,3020,EUCLIDEAN_DISTANCE,17,16,17<21|21<16|16
Street,3021,EUCLIDEAN_DISTANCE,17,17,17
Street,3022,EUCLIDEAN_DISTANCE,17,18,17<21|21<16|16<11|11<12<6|12<13|13<9<8|6<1|8<2<3|1<2|9<15<14|14|2<7|7|3|15<10<18|18
Street,3023,EUCLIDEAN_DISTANCE,17,19,17<21|21<16|16<11|11<12<6|12<13|13<9<8|6<1|8<2<3|9<15<14|14|15<10<18|1<2|2<7|7|3|10<5|18<19|19
Street,3024,EUCLIDEAN_DISTANCE,17,20,17<21|21<16|16<11|11<12<6|12<13|13<9<8|6<1|9<15<14|8<2<3|15<10<18|14|1<2|2<7|3|7|10<5|18<19|19<20<23|20
Street,3025,EUCLIDEAN_DISTANCE,17,21,17<21|21
Street,3026,EUCLIDEAN_DISTANCE,17,22,17<21|21<16|16<11|11<12<6|12<13|6<1|13<9<8|1<2|8<3|2<7|7|9<15<14|14|3|15<10<18|18<19|10<5|19<20<23|23<22|22
Street,3027,EUCLIDEAN_DISTANCE,17,23,17<21|21<16|16<11|11<12<6|12<13|13<9<8|6<1|8<2<3|1<2|9<15<14|14|2<7|7|15<10<18|3|18<19|10<5|19<20<23|23
Street,3028,EUCLIDEAN_DISTANCE,17,24,17<21|21<16|16<11|11<12<6|12<13|13<9<8|6<1|8<2<3|9<15<14|14|1<2|15<10<18|2<7|7|3|18<19|10<5|19<20<23|20<25|23<22|5<4|25<24|24
Street,3029,EUCLIDEAN_DISTANCE,17,25,17<21|21<16|16<11|11<12<6|12<13|13<9<8|6<1|9<15<14|8<2<3|14|15<10<18|1<2|2<7|7|3|10<5|18<19|19<20<23|20<25|25
Street,3030,EUCLIDEAN_DISTANCE,18,1,18<19<12|12<13|19<20<23|13<9<8|8<2<3|2<7|3|23<22|9<15<14|20<25|7<11|22<17|14|25<24|24|11<6|6<1|1
Street,3031,EUCLIDEAN_DISTANCE,18,2,18<19<12|12<13|19<20<23|13<9<8|8<2<3|2
Street,3032,EUCLIDEAN_DISTANCE,18,3,18<19<12|12<13|19<20<23|13<9<8|8<2<3|3
Street,3033,EUCLIDEAN_DISTANCE,18,4,18<19<12|19<20<23|12<13|13<9<8|9<15<14|8<2<3|20<25|3|23<22|14|2<7|25<24|15<10|10<5|22<17|24|7<11|5<4|4
Street,3034,EUCLIDEAN_DISTANCE,18,5,18<19<12|19<20<23|20<25|12<13|13<9<8|9<15<14|8<2<3|3|23<22|25<24|14|15<10|10<5|5
Street,3035,EUCLIDEAN_DISTANCE,18,6,18<19<12|12<13|19<20<23|13<9<8|8<2<3|23<22|2<7|20<25|22<17|3|9<15<14|7<11|14|25<24|11<6|24|6
Street,3036,EUCLIDEAN_DISTANCE,18,7,18<19<12|12<13|19<20<23|13<9<8|8<2<3|23<22|20<25|9<15<14|3|2<7|7
Street,3037,EUCLIDEAN_DISTANCE,18,8,18<19<12|12<13|19<20<23|13<9<8|8
Street,3038,EUCLIDEAN_DISTANCE,18,9,18<19<12|19<20<23|12<13|13<9<8|9
Street,3039,EUCLIDEAN_DISTANCE,18,10,18<19<12|19<20<23|20<25|12<13|13<9<8|9<15<14|8<2<3|25<24|23<22|14|15<10|10
Street,3040,EUCLIDEAN_DISTANCE,18,11,18<19<12|12<13|19<20<23|13<9<8|23<22|8<2<3|22<17|20<25|9<15<14|2<7|3|7<11|11
Street,3041,EUCLIDEAN_DISTANCE,18,12,18<19<12|12
Street,3042,EUCLIDEAN_DISTANCE,18,13,18<19<12|19<20<23|12<13|13
Street,3043,EUCLIDEAN_DISTANCE,18,14,18<19<12|19<20<23|12<13|20<25|13<9<8|23<22|9<15<14|8<2<3|14
Street,3044,EUCLIDEAN_DISTANCE,18,15,18<19<12|19<20<23|20<25|12<13|13<9<8|25<24|9<15<14|23<22|15
Street,3045,EUCLIDEAN_DISTANCE,18,16,18<19<12|12<13|19<20<23|13<9<8|23<22|22<17|20<25|8<2<3|17<21|21<16|16
Street,3046,EUCLIDEAN_DISTANCE,18,17,18<19<12|12<13|19<20<23|23<22|22<17|17
Street,3047,EUCLIDEAN_DISTANCE,18,18,18
Street,3048,EUCLIDEAN_DISTANCE,18,19,18<19<12|19
Street,3049,EUCLIDEAN_DISTANCE,18,20,18<19<12|19<20<23|20
Street,3050,EUCLIDEAN_DISTANCE,18,21,18<19<12|12<13|19<20<23|23<22|22<17|13<9<8|17<21|21
Street,3051,EUCLIDEAN_DISTANCE,18,22,18<19<12|19<20<23|12<13|23<22|22
Street,3052,EUCLIDEAN_DISTANCE,18,23,18<19<12|19<20<23|23
Street,3053,EUCLIDEAN_DISTANCE,18,24,18<19<12|19<20<23|20<25|23<22|25<24|24
Street,3054,EUCLIDEAN_DISTANCE,18,25,18<19<12|19<20<23|20<25|25
Street,3055,EUCLIDEAN_DISTANCE,19,1,19<20<23|23<22<18|20<25|18<12|12<13|22<17|13<9<8|25<24|24|8<2<3|2<7|17<21|3|21<16|16<11|11<6|6<1|1
Street,3056,EUCLIDEAN_DISTANCE,19,2,19<20<23|20<25|23<22<18|18<12|12<13|22<17|25<24|13<9<8|8<2<3|2
Street,3057,EUCLIDEAN_DISTANCE,19,3,19<20<23|20<25|23<22<18|18<12|12<13|25<24|22<17|13<9<8|8<2<3|3
Street,3058,EUCLIDEAN_DISTANCE,19,4,19<20<23|20<25|23<22<18|18<12|25<24|12<13|22<17|24|13<9<8|9<15<14|8<2<3|3|2<7|14|17<21|21<16|15<10|16<11|10<5|11<6|7|5<4|4
Street,3059,EUCLIDEAN_DISTANCE,19,5,19<20<23|20<25|23<22<18|25<24|18<12|24|22<17|12<13|13<9<8|9<15<14|8<2<3|3|14|15<10|10<5|5
Street,3060,EUCLIDEAN_DISTANCE,19,6,19<20<23|23<22<18|18<12|12<13|20<25|22<17|25<24|13<9<8|24|8<2<3|17<21|21<16|16<11|11<6|6
Street,3061,EUCLIDEAN_DISTANCE,19,7,19<20<23|23<22<18|20<25|18<12|12<13|22<17|13<9<8|25<24|24|8<2<3|17<21|21<16|16<11|3|11<6|2<7|9<15<14|7
Street,3062,EUCLIDEAN_DISTANCE,19,8,19<20<23|20<25|23<22<18|18<12|12<13|22<17|25<24|13<9<8|8
Street,3063,EUCLIDEAN_DISTANCE,19,9,19<20<23|20<25|23<22<18|18<12|25<24|24|22<17|12<13|13<9<8|9
Street,3064,EUCLIDEAN_DISTANCE,19,10,19<20<23|20<25|25<24|23<22<18|18<12|24|22<17|12<13|13<9<8|9<15<14|8<2<3|15<10|14|10
Street,3065,EUCLIDEAN_DISTANCE,19,11,19<20<23|23<22<18|22<17<12|18<12|12<13|20<25|25<24|24|13<9<8|17<21|21<16|16<11|11
Street,3066,EUCLIDEAN_DISTANCE,19,12,19<20<23|23<22<18|18<12|12
Street,3067,EUCLIDEAN_DISTANCE,19,13,19<20<23|20<25|23<22<18|18<12|22<17|12<13|25<24|13
Street,3068,EUCLIDEAN_DISTANCE,19,14,19<20<23|20<25|23<22<18|18<12|25<24|24|22<17|12<13|13<9<8|9<15<14|8<2<3|14
Street,3069,EUCLIDEAN_DISTANCE,19,15,19<20<23|20<25|25<24|23<22<18|18<12|24|22<17|12<13|13<9<8|9<15<14|15
Street,3070,EUCLIDEAN_DISTANCE,19,16,19<20<23|23<22<18|22<17<12|18<12|20<25|12<13|17<21|21<16|16
Street,3071,EUCLIDEAN_DISTANCE,19,17,19<20<23|23<22<18|22<17<12|17
Street,3072,EUCLIDEAN_DISTANCE,19,18,19<20<23|23<22<18|18
Street,3073,EUCLIDEAN_DISTANCE,19,19,19
Street,3074,EUCLIDEAN_DISTANCE,19,20,19<20<23|20
Street,3075,EUCLIDEAN_DISTANCE,19,21,19<20<23|23<22<18|22<17<12|18<12|17<21|21
Street,3076,EUCLIDEAN_DISTANCE,19,22,19<20<23|23<22<18|22
Street,3077,EUCLIDEAN_DISTANCE,19,23,19<20<23|23
Street,3078,EUCLIDEAN_DISTANCE,19,24,19<20<23|20<25|23<22<18|25<24|24
Street,3079,EUCLIDEAN_DISTANCE,19,25,19<20<23|20<25|25
Street,3080,EUCLIDEAN_DISTANCE,20,1,20<25|25<24|24<23|23<22<18|18<19<12|12<13|22<17|13<9<8|19|8<2<3|2<7|17<21|3|21<16|16<11|11<6|6<1|1
Street,3081,EUCLIDEAN_DISTANCE,20,2,20<25|25<24|24<23|23<22<18|18<19<12|12<13|22<17|19|13<9<8|8<2<3|2
Street,3082,EUCLIDEAN_DISTANCE,20,3,20<25|25<24|24<23|23<22<18|18<19<12|12<13|22<17|19|13<9<8|8<2<3|3
Street,3083,EUCLIDEAN_DISTANCE,20,4,20<25|25<24|24<23|23<22<18|18<19<12|19|12<13|22<17|13<9<8|9<15<14|8<2<3|3|2<7|14|17<21|21<16|15<10|16<11|10<5|11<6|7|5<4|4
Street,3084,EUCLIDEAN_DISTANCE,20,5,20<25|25<24|24<23|23<22<18|18<19<12|19|22<17|12<13|13<9<8|9<15<14|8<2<3|3|14|15<10|10<5|5
Street,3085,EUCLIDEAN_DISTANCE,20,6,20<25|25<24|24<23|23<22<18|18<19<12|12<13|22<17|19|13<9<8|17<21|8<2<3|21<16|16<11|11<6|6
Street,3086,EUCLIDEAN_DISTANCE,20,7,20<25|25<24|24<23|23<22<18|18<19<12|12<13|22<17|13<9<8|19|8<2<3|17<21|21<16|16<11|3|11<6|2<7|9<15<14|7
Street,3087,EUCLIDEAN_DISTANCE,20,8,20<25|25<24|24<23|23<22<18|18<19<12|12<13|22<17|19|13<9<8|8
Street,3088,EUCLIDEAN_DISTANCE,20,9,20<25|25<24|24<23|23<22<18|18<19<12|19|22<17|12<13|13<9<8|9
Street,3089,EUCLIDEAN_DISTANCE,20,10,20<25|25<24|24<23|23<22<18|18<19<12|19|22<17|12<13|13<9<8|9<15<14|8<2<3|15<10|14|10
Street,3090,EUCLIDEAN_DISTANCE,20,11,20<25|25<24|24<23|23<22<18|22<17<12|18<19<12|12<13|19|13<9<8|17<21|21<16|16<11|11
Street,3091,EUCLIDEAN_DISTANCE,20,12,20<25|25<24|24<23|23<22<18|18<19<12|12
Street,3092,EUCLIDEAN_DISTANCE,20,13,20<25|25<24|24<23|23<22<18|18<19<12|22<17|12<13|19|13
Street,3093,EUCLIDEAN_DISTANCE,20,14,20<25|25<24|24<23|23<22<18|18<19<12|19|22<17|12<13|13<9<8|9<15<14|8<2<3|14
Street,3094,EUCLIDEAN_DISTANCE,20,15,20<25|25<24|24<23|23<22<18|18<19<12|19|22<17|12<13|13<9<8|9<15<14|15
Street,3095,EUCLIDEAN_DISTANCE,20,16,20<25|25<24|24<23|23<22<18|22<17<12|18<19<12|12<13|17<21|21<16|16
Street,3096,EUCLIDEAN_DISTANCE,20,17,20<25|25<24|24<23|23<22<18|22<17<12|17
Street,3097,EUCLIDEAN_DISTANCE,20,18,20<25|25<24|24<23|23<22<18|18
Street,3098,EUCLIDEAN_DISTANCE,20,19,20<25|25<24|24<23|23<22<18|18<19<12|19
Street,3099,EUCLIDEAN_DISTANCE,20,20,20
Street,3100,EUCLIDEAN_DISTANCE,20,21,20<25|25<24|24<23|23<22<18|22<17<12|18<19<12|17<21|21
Street,3101,EUCLIDEAN_DISTANCE,20,22,20<25|25<24|24<23|23<22<18|22
Street,3102,EUCLIDEAN_DISTANCE,20,23,20<25|25<24|24<23|23
Street,3103,EUCLIDEAN_DISTANCE,20,24,20<25|25<24|24
Street,3104,EUCLIDEAN_DISTANCE,20,25,20<25|25
Street,3105,EUCLIDEAN_DISTANCE,21,1,21<16|16<11|11<12<6|6<1|1
Street,3106,EUCLIDEAN_DISTANCE,21,2,21<16|16<11|11<12<6|6<1|12<13|1<2|2
Street,3107,EUCLIDEAN_DISTANCE,21,3,21<16|16<11|11<12<6|12<13|6<1|13<9<8|1<2|8<3|2<7|3
Street,3108,EUCLIDEAN_DISTANCE,21,4,21<16|16<11|11<12<6|12<13|6<1|13<9<8|9<15<14|8<2<3|1<2|3|2<7|7|14|15<10<18|10<5|5<4|4
Street,3109,EUCLIDEAN_DISTANCE,21,5,21<16|16<11|11<12<6|12<13|13<9<8|9<15<14|6<1|8<2<3|1<2|3|2<7|14|15<10<18|10<5|5
Street,3110,EUCLIDEAN_DISTANCE,21,6,21<16|16<11|11<12<6|6
Street,3111,EUCLIDEAN_DISTANCE,21,7,21<16|16<11|11<12<6|12<13|6<1|13<9<8|1<2|8<3|2<7|7
Street,3112,EUCLIDEAN_DISTANCE,21,8,21<16|16<11|11<12<6|12<13|6<1|13<9<8|8
Street,3113,EUCLIDEAN_DISTANCE,21,9,21<16|16<11|11<12<6|12<13|13<9<8|9
Street,3114,EUCLIDEAN_DISTANCE,21,10,21<16|16<11|11<12<6|12<13|13<9<8|9<15<14|8<2<3|6<1|15<10<18|14|10
Street,3115,EUCLIDEAN_DISTANCE,21,11,21<16|16<11|11
Street,3116,EUCLIDEAN_DISTANCE,21,12,21<16|16<11|11<12<6|12
Street,3117,EUCLIDEAN_DISTANCE,21,13,21<16|16<11|11<12<6|12<13|13
Street,3118,EUCLIDEAN_DISTANCE,21,14,21<16|16<11|11<12<6|12<13|13<9<8|6<1|8<2<3|9<15<14|14
Street,3119,EUCLIDEAN_DISTANCE,21,15,21<16|16<11|11<12<6|12<13|13<9<8|9<15<14|15
Street,3120,EUCLIDEAN_DISTANCE,21,16,21<16|16
Street,3121,EUCLIDEAN_DISTANCE,21,17,21<16|16<11|11<12<6|12<13|6<1|13<9<8|1<2|8<3|2<7|7|9<15<14|14|3|15<10<18|18<19|10<5|19<20<23|23<22|22<17|17
Street,3122,EUCLIDEAN_DISTANCE,21,18,21<16|16<11|11<12<6|12<13|13<9<8|6<1|8<2<3|1<2|9<15<14|14|2<7|7|3|15<10<18|18
Street,3123,EUCLIDEAN_DISTANCE,21,19,21<16|16<11|11<12<6|12<13|13<9<8|6<1|8<2<3|9<15<14|14|15<10<18|1<2|2<7|7|3|10<5|18<19|19
Street,3124,EUCLIDEAN_DISTANCE,21,20,21<16|16<11|11<12<6|12<13|13<9<8|6<1|9<15<14|8<2<3|15<10<18|14|1<2|2<7|3|7|10<5|18<19|19<20<23|20
Street,3125,EUCLIDEAN_DISTANCE,21,21,21
Street,3126,EUCLIDEAN_DISTANCE,21,22,21<16|16<11|11<12<6|12<13|6<1|13<9<8|1<2|8<3|2<7|7|9<15<14|14|3|15<10<18|18<19|10<5|19<20<23|23<22|22
Street,3127,EUCLIDEAN_DISTANCE,21,23,21<16|16<11|11<12<6|12<13|13<9<8|6<1|8<2<3|1<2|9<15<14|14|2<7|7|15<10<18|3|18<19|10<5|19<20<23|23
Street,3128,EUCLIDEAN_DISTANCE,21,24,21<16|16<11|11<12<6|12<13|13<9<8|6<1|8<2<3|9<15<14|14|1<2|15<10<18|2<7|7|3|18<19|10<5|19<20<23|20<25|23<22|5<4|25<24|24
Street,3129,EUCLIDEAN_DISTANCE,21,25,21<16|16<11|11<12<6|12<13|13<9<8|6<1|9<15<14|8<2<3|14|15<10<18|1<2|2<7|7|3|10<5|18<19|19<20<23|20<25|25
Street,3130,EUCLIDEAN_DISTANCE,22,1,22<17<12|12<13|13<9<8|8<2<3|17<21|2<7|21<16|16<11|11<6|6<1|1
Street,3131,EUCLIDEAN_DISTANCE,22,2,22<17<12|12<13|13<9<8|8<2<3|2
Street,3132,EUCLIDEAN_DISTANCE,22,3,22<17<12|12<13|13<9<8|8<2<3|3
Street,3133,EUCLIDEAN_DISTANCE,22,4,22<17<12|12<13|13<9<8|9<15<14|8<2<3|3|17<21|2<7|21<16|14|16<11|11<6|15<10<18|10<5|6<1|7|5<4|4
Street,3134,EUCLIDEAN_DISTANCE,22,5,22<17<12|12<13|13<9<8|9<15<14|8<2<3|3|14|17<21|15<10<18|10<5|5
Street,3135,EUCLIDEAN_DISTANCE,22,6,22<17<12|12<13|13<9<8|17<21|21<16|16<11|11<6|6
Street,3136,EUCLIDEAN_DISTANCE,22,7,22<17<12|12<13|13<9<8|8<2<3|17<21|21<16|16<11|11<6|9<15<14|6<1|2<7|3|7
Street,3137,EUCLIDEAN_DISTANCE,22,8,22<17<12|12<13|13<9<8|8
Street,3138,EUCLIDEAN_DISTANCE,22,9,22<17<12|12<13|13<9<8|9
Street,3139,EUCLIDEAN_DISTANCE,22,10,22<17<12|12<13|13<9<8|9<15<14|8<2<3|15<10<18|14|10
Street,3140,EUCLIDEAN_DISTANCE,22,11,22<17<12|12<13|17<21|21<16|16<11|11
Street,3141,EUCLIDEAN_DISTANCE,22,12,22<17<12|12
Street,3142,EUCLIDEAN_DISTANCE,22,13,22<17<12|12<13|13
Street,3143,EUCLIDEAN_DISTANCE,22,14,22<17<12|12<13|13<9<8|9<15<14|8<2<3|14
Street,3144,EUCLIDEAN_DISTANCE,22,15,22<17<12|12<13|13<9<8|9<15<14|15
Street,3145,EUCLIDEAN_DISTANCE,22,16,22<17<12|17<21|12<13|21<16|16
Street,3146,EUCLIDEAN_DISTANCE,22,17,22<17<12|17
Street,3147,EUCLIDEAN_DISTANCE,22,18,22<17<12|12<13|13<9<8|17<21|21<16|16<11|8<2<3|11<6|9<15<14|14|3|15<10<18|18
Street,3148,EUCLIDEAN_DISTANCE,22,19,22<17<12|12<13|13<9<8|17<21|21<16|8<2<3|16<11|9<15<14|14|15<10<18|11<6|3|2<7|6<1|18<19|10<5|19
Street,3149,EUCLIDEAN_DISTANCE,22,20,22<17<12|12<13|13<9<8|17<21|21<16|9<15<14|8<2<3|15<10<18|14|16<11|11<6|3|10<5|2<7|6<1|7|18<19|19<20<23|20
Street,3150,EUCLIDEAN_DISTANCE,22,21,22<17<12|17<21|21
Street,3151,EUCLIDEAN_DISTANCE,22,22,22
Street,3152,EUCLIDEAN_DISTANCE,22,23,22<17<12|17<21|12<13|21<16|13<9<8|16<11|8<2<3|11<6|9<15<14|14|15<10<18|3|6<1|18<19|2<7|7|10<5|19<20<23|23
Street,3153,EUCLIDEAN_DISTANCE,22,24,22<17<12|17<21|12<13|13<9<8|21<16|16<11|8<2<3|9<15<14|14|11<6|15<10<18|3|18<19|6<1|2<7|10<5|7|19<20<23|1|20<25|23|5<4|25<24|24
Street,3154,EUCLIDEAN_DISTANCE,22,25,22<17<12|17<21|12<13|13<9<8|21<16|16<11|9<15<14|8<2<3|14|15<10<18|11<6|3|10<5|18<19|2<7|6<1|19<20<23|7|20<25|25
Street,3155,EUCLIDEAN_DISTANCE,23,1,23<22<18|18<19<12|12<13|22<17|13<9<8|19<20|8<2<3|2<7|3|17<21|21<16|16<11|11<6|6<1|1
Street,3156,EUCLIDEAN_DISTANCE,23,2,23<22<18|18<19<12|12<13|22<17|19<20|13<9<8|8<2<3|2
Street,3157,EUCLIDEAN_DISTANCE,23,3,23<22<18|18<19<12|12<13|22<17|19<20|13<9<8|8<2<3|3
Street,3158,EUCLIDEAN_DISTANCE,23,4,23<22<18|18<19<12|19<20|12<13|22<17|13<9<8|9<15<14|8<2<3|20<25|3|14|2<7|25<24|17<21|21<16|15<10|16<11|10<5|24|11<6|7|5<4|4
Street,3159,EUCLIDEAN_DISTANCE,23,5,23<22<18|18<19<12|19<20|22<17|20<25|12<13|13<9<8|9<15<14|8<2<3|3|25<24|14|15<10|10<5|5
Street,3160,EUCLIDEAN_DISTANCE,23,6,23<22<18|18<19<12|12<13|22<17|19<20|13<9<8|17<21|8<2<3|21<16|16<11|11<6|6
Street,3161,EUCLIDEAN_DISTANCE,23,7,23<22<18|18<19<12|12<13|22<17|13<9<8|19<20|8<2<3|17<21|21<16|20<25|16<11|9<15<14|11<6|3|2<7|7
Street,3162,EUCLIDEAN_DISTANCE,23,8,23<22<18|18<19<12|12<13|22<17|19<20|13<9<8|8
Street,3163,EUCLIDEAN_DISTANCE,23,9,23<22<18|18<19<12|19<20|22<17|12<13|13<9<8|9
Street,3164,EUCLIDEAN_DISTANCE,23,10,23<22<18|18<19<12|19<20|20<25|22<17|12<13|13<9<8|9<15<14|8<2<3|25<24|14|15<10|10
Street,3165,EUCLIDEAN_DISTANCE,23,11,23<22<18|22<17<12|18<19<12|12<13|19<20|13<9<8|17<21|21<16|16<11|11
Street,3166,EUCLIDEAN_DISTANCE,23,12,23<22<18|18<19<12|12
Street,3167,EUCLIDEAN_DISTANCE,23,13,23<22<18|18<19<12|22<17|12<13|19<20|13
Street,3168,EUCLIDEAN_DISTANCE,23,14,23<22<18|18<19<12|19<20|22<17|20<25|12<13|13<9<8|9<15<14|8<2<3|14
Street,3169,EUCLIDEAN_DISTANCE,23,15,23<22<18|18<19<12|19<20|20<25|22<17|12<13|13<9<8|25<24|9<15<14|15
Street,3170,EUCLIDEAN_DISTANCE,23,16,23<22<18|22<17<12|18<19<12|12<13|17<21|21<16|16
Street,3171,EUCLIDEAN_DISTANCE,23,17,23<22<18|22<17<12|17
Street,3172,EUCLIDEAN_DISTANCE,23,18,23<22<18|18
Street,3173,EUCLIDEAN_DISTANCE,23,19,23<22<18|18<19<12|19
Street,3174,EUCLIDEAN_DISTANCE,23,20,23<22<18|18<19<12|19<20|20
Street,3175,EUCLIDEAN_DISTANCE,23,21,23<22<18|22<17<12|18<19<12|17<21|21
Street,3176,EUCLIDEAN_DISTANCE,23,22,23<22<18|22
Street,3177,EUCLIDEAN_DISTANCE,23,23,23
Street,3178,EUCLIDEAN_DISTANCE,23,24,23<22<18|18<19<12|22<17|19<20|20<25|25<24|24
Street,3179,EUCLIDEAN_DISTANCE,23,25,23<22<18|18<19<12|19<20|22<17|20<25|25
Street,3180,EUCLIDEAN_DISTANCE,24,1,24<23|23<22<18|18<19<12|12<13|22<17|13<9<8|19<20|8<2<3|2<7|3|17<21|21<16|16<11|11<6|6<1|1
Street,3181,EUCLIDEAN_DISTANCE,24,2,24<23|23<22<18|18<19<12|12<13|22<17|19<20|13<9<8|8<2<3|2
Street,3182,EUCLIDEAN_DISTANCE,24,3,24<23|23<22<18|18<19<12|12<13|22<17|19<20|13<9<8|8<2<3|3
Street,3183,EUCLIDEAN_DISTANCE,24,4,24<23|23<22<18|18<19<12|19<20|12<13|22<17|13<9<8|9<15<14|8<2<3|20<25|3|14|2<7|25|17<21|21<16|15<10|16<11|10<5|11<6|7|5<4|4
Street,3184,EUCLIDEAN_DISTANCE,24,5,24<23|23<22<18|18<19<12|19<20|22<17|20<25|12<13|13<9<8|9<15<14|8<2<3|3|25|14|15<10|10<5|5
Street,3185,EUCLIDEAN_DISTANCE,24,6,24<23|23<22<18|18<19<12|12<13|22<17|19<20|13<9<8|17<21|8<2<3|21<16|16<11|11<6|6
Street,3186,EUCLIDEAN_DISTANCE,24,7,24<23|23<22<18|18<19<12|12<13|22<17|13<9<8|19<20|8<2<3|17<21|21<16|20<25|16<11|9<15<14|11<6|3|2<7|7
Street,3187,EUCLIDEAN_DISTANCE,24,8,24<23|23<22<18|18<19<12|12<13|22<17|19<20|13<9<8|8
Street,3188,EUCLIDEAN_DISTANCE,24,9,24<23|23<22<18|18<19<12|19<20|22<17|12<13|13<9<8|9
Street,3189,EUCLIDEAN_DISTANCE,24,10,24<23|23<22<18|18<19<12|19<20|20<25|22<17|12<13|13<9<8|9<15<14|8<2<3|25|14|15<10|10
Street,3190,EUCLIDEAN_DISTANCE,24,11,24<23|23<22<18|22<17<12|18<19<12|12<13|19<20|13<9<8|17<21|21<16|16<11|11
Street,3191,EUCLIDEAN_DISTANCE,24,12,24<23|23<22<18|18<19<12|12
Street,3192,EUCLIDEAN_DISTANCE,24,13,24<23|23<22<18|18<19<12|22<17|12<13|19<20|13
Street,3193,EUCLIDEAN_DISTANCE,24,14,24<23|23<22<18|18<19<12|19<20|22<17|20<25|12<13|13<9<8|9<15<14|8<2<3|14
Street,3194,EUCLIDEAN_DISTANCE,24,15,24<23|23<22<18|18<19<12|19<20|20<25|22<17|12<13|13<9<8|25|9<15<14|15
Street,3195,EUCLIDEAN_DISTANCE,24,16,24<23|23<22<18|22<17<12|18<19<12|12<13|17<21|21<16|16
Street,3196,EUCLIDEAN_DISTANCE,24,17,24<23|23<22<18|22<17<12|17
Street,3197,EUCLIDEAN_DISTANCE,24,18,24<23|23<22<18|18
Street,3198,EUCLIDEAN_DISTANCE,24,19,24<23|23<22<18|18<19<12|19
Street,3199,EUCLIDEAN_DISTANCE,24,20,24<23|23<22<18|18<19<12|19<20|20
Street,3200,EUCLIDEAN_DISTANCE,24,21,24<23|23<22<18|22<17<12|18<19<12|17<21|21
Street,3201,EUCLIDEAN_DISTANCE,24,22,24<23|23<22<18|22
Street,3202,EUCLIDEAN_DISTANCE,24,23,24<23|23
Street,3203,EUCLIDEAN_DISTANCE,24,24,24
Street,3204,EUCLIDEAN_DISTANCE,24,25,24<23|23<22<18|18<19<12|19<20|22<17|20<25|25
Street,3205,EUCLIDEAN_DISTANCE,25,1,25<24|24<23|23<22<18|18<19<12|12<13|22<17|13<9<8|19<20|8<2<3|2<7|3|17<21|21<16|16<11|11<6|6<1|1
Street,3206,EUCLIDEAN_DISTANCE,25,2,25<24|24<23|23<22<18|18<19<12|12<13|22<17|19<20|13<9<8|8<2<3|2
