#a-star-street.csv
#Jakob Johannes
#Bauer
#12002215
group,number,heuristicType,source,target,logs
Street,1183,MANHATTAN_DISTANCE,23,8,23<22<18|18<19<12|12<13|13<9<8|8
Street,1184,MANHATTAN_DISTANCE,23,9,23<22<18|18<19<12|19<20|12<13|13<9<8|9
Street,1185,MANHATTAN_DISTANCE,23,10,23<22<18|18<19<12|19<20|20<25|12<13|13<9<8|9<15<14|8<2<3|25<24|22<17|15<10|10
Street,1186,MANHATTAN_DISTANCE,23,11,23<22<18|22<17<12|18<19<12|12<13|17<21|13<9<8|21<16|16<11|11
Street,1187,MANHATTAN_DISTANCE,23,12,23<22<18|22<17<12|18<19<12|12
Street,1188,MANHATTAN_DISTANCE,23,13,23<22<18|18<19<12|12<13|13
Street,1189,MANHATTAN_DISTANCE,23,14,23<22<18|18<19<12|19<20|12<13|13<9<8|20<25|22<17|9<15<14|14
Street,1190,MANHATTAN_DISTANCE,23,15,23<22<18|18<19<12|19<20|20<25|12<13|13<9<8|25<24|22<17|9<15<14|15
Street,1191,MANHATTAN_DISTANCE,23,16,23<22<18|22<17<12|18<19<12|17<21|12<13|21<16|16
Street,1192,MANHATTAN_DISTANCE,23,17,23<22<18|22<17<12|17
Street,1193,MANHATTAN_DISTANCE,23,18,23<22<18|18
Street,1194,MANHATTAN_DISTANCE,23,19,23<22<18|18<19<12|19
Street,1195,MANHATTAN_DISTANCE,23,20,23<22<18|18<19<12|19<20|20
Street,1196,MANHATTAN_DISTANCE,23,21,23<22<18|22<17<12|17<21|21
Street,1197,MANHATTAN_DISTANCE,23,22,23<22<18|22
Street,1198,MANHATTAN_DISTANCE,23,23,23
Street,1199,MANHATTAN_DISTANCE,23,24,23<22<18|22<17<12|18<19<12|19<20|20<25|25<24|24
Street,1200,MANHATTAN_DISTANCE,23,25,23<22<18|22<17<12|18<19<12|19<20|20<25|25
Street,1201,MANHATTAN_DISTANCE,24,1,24<23|23<22<18|22<17<12|18<19<12|12<13|17<21|13<9<8|21<16|8<2<3|2<7|3|16<11|11<6|6<1|1
Street,1202,MANHATTAN_DISTANCE,24,2,24<23|23<22<18|22<17<12|18<19<12|12<13|13<9<8|8<2<3|2
Street,1203,MANHATTAN_DISTANCE,24,3,24<23|23<22<18|18<19<12|12<13|13<9<8|8<2<3|3
Street,1204,MANHATTAN_DISTANCE,24,4,24<23|23<22<18|18<19<12|19<20|12<13|13<9<8|9<15<14|8<2<3|3|20<25|22<17|14|2<7|25|15<10|10<5|5<4|4
Street,1205,MANHATTAN_DISTANCE,24,5,24<23|23<22<18|18<19<12|19<20|20<25|12<13|13<9<8|9<15<14|8<2<3|3|25|22<17|15<10|10<5|5
Street,1206,MANHATTAN_DISTANCE,24,6,24<23|23<22<18|22<17<12|18<19<12|12<13|17<21|13<9<8|21<16|8<2<3|16<11|11<6|6
Street,1207,MANHATTAN_DISTANCE,24,7,24<23|23<22<18|22<17<12|18<19<12|12<13|13<9<8|8<2<3|19<20|9<15<14|2<7|7
Street,1208,MANHATTAN_DISTANCE,24,8,24<23|23<22<18|18<19<12|12<13|13<9<8|8
Street,1209,MANHATTAN_DISTANCE,24,9,24<23|23<22<18|18<19<12|19<20|12<13|13<9<8|9
Street,1210,MANHATTAN_DISTANCE,24,10,24<23|23<22<18|18<19<12|19<20|20<25|12<13|13<9<8|9<15<14|8<2<3|25|22<17|15<10|10
Street,1211,MANHATTAN_DISTANCE,24,11,24<23|23<22<18|22<17<12|18<19<12|12<13|17<21|13<9<8|21<16|16<11|11
Street,1212,MANHATTAN_DISTANCE,24,12,24<23|23<22<18|22<17<12|18<19<12|12
Street,1213,MANHATTAN_DISTANCE,24,13,24<23|23<22<18|18<19<12|12<13|13
Street,1214,MANHATTAN_DISTANCE,24,14,24<23|23<22<18|18<19<12|19<20|12<13|13<9<8|20<25|22<17|9<15<14|14
Street,1215,MANHATTAN_DISTANCE,24,15,24<23|23<22<18|18<19<12|19<20|20<25|12<13|13<9<8|25|22<17|9<15<14|15
Street,1216,MANHATTAN_DISTANCE,24,16,24<23|23<22<18|22<17<12|18<19<12|17<21|12<13|21<16|16
Street,1217,MANHATTAN_DISTANCE,24,17,24<23|23<22<18|22<17<12|17
Street,1218,MANHATTAN_DISTANCE,24,18,24<23|23<22<18|18
Street,1219,MANHATTAN_DISTANCE,24,19,24<23|23<22<18|18<19<12|19
Street,1220,MANHATTAN_DISTANCE,24,20,24<23|23<22<18|18<19<12|19<20|20
Street,1221,MANHATTAN_DISTANCE,24,21,24<23|23<22<18|22<17<12|17<21|21
Street,1222,MANHATTAN_DISTANCE,24,22,24<23|23<22<18|22
Street,1223,MANHATTAN_DISTANCE,24,23,24<23|23
Street,1224,MANHATTAN_DISTANCE,24,24,24
Street,1225,MANHATTAN_DISTANCE,24,25,24<23|23<22<18|22<17<12|18<19<12|19<20|20<25|25
Street,1226,MANHATTAN_DISTANCE,25,1,25<24|24<23|23<22<18|22<17<12|18<19<12|12<13|17<21|13<9<8|21<16|8<2<3|2<7|3|16<11|11<6|6<1|1
Street,1227,MANHATTAN_DISTANCE,25,2,25<24|24<23|23<22<18|22<17<12|18<19<12|12<13|13<9<8|8<2<3|2
Street,1228,MANHATTAN_DISTANCE,25,3,25<24|24<23|23<22<18|18<19<12|12<13|13<9<8|8<2<3|3
Street,1229,MANHATTAN_DISTANCE,25,4,25<24|24<23|23<22<18|18<19<12|19<20|12<13|13<9<8|9<15<14|8<2<3|3|20|22<17|14|2<7|15<10|10<5|5<4|4
Street,1230,MANHATTAN_DISTANCE,25,5,25<24|24<23|23<22<18|18<19<12|19<20|20|12<13|13<9<8|9<15<14|8<2<3|3|22<17|15<10|10<5|5
Street,1231,MANHATTAN_DISTANCE,25,6,25<24|24<23|23<22<18|22<17<12|18<19<12|12<13|17<21|13<9<8|21<16|8<2<3|16<11|11<6|6
Street,1232,MANHATTAN_DISTANCE,25,7,25<24|24<23|23<22<18|22<17<12|18<19<12|12<13|13<9<8|8<2<3|19<20|9<15<14|2<7|7
Street,1233,MANHATTAN_DISTANCE,25,8,25<24|24<23|23<22<18|18<19<12|12<13|13<9<8|8
Street,1234,MANHATTAN_DISTANCE,25,9,25<24|24<23|23<22<18|18<19<12|19<20|12<13|13<9<8|9
Street,1235,MANHATTAN_DISTANCE,25,10,25<24|24<23|23<22<18|18<19<12|19<20|20|12<13|13<9<8|9<15<14|8<2<3|22<17|15<10|10
Street,1236,MANHATTAN_DISTANCE,25,11,25<24|24<23|23<22<18|22<17<12|18<19<12|12<13|17<21|13<9<8|21<16|16<11|11
Street,1237,MANHATTAN_DISTANCE,25,12,25<24|24<23|23<22<18|22<17<12|18<19<12|12
Street,1238,MANHATTAN_DISTANCE,25,13,25<24|24<23|23<22<18|18<19<12|12<13|13
Street,1239,MANHATTAN_DISTANCE,25,14,25<24|24<23|23<22<18|18<19<12|19<20|12<13|13<9<8|20|22<17|9<15<14|14
Street,1240,MANHATTAN_DISTANCE,25,15,25<24|24<23|23<22<18|18<19<12|19<20|20|12<13|13<9<8|22<17|9<15<14|15
Street,1241,MANHATTAN_DISTANCE,25,16,25<24|24<23|23<22<18|22<17<12|18<19<12|17<21|12<13|21<16|16
Street,1242,MANHATTAN_DISTANCE,25,17,25<24|24<23|23<22<18|22<17<12|17
Street,1243,MANHATTAN_DISTANCE,25,18,25<24|24<23|23<22<18|18
Street,1244,MANHATTAN_DISTANCE,25,19,25<24|24<23|23<22<18|18<19<12|19
Street,1245,MANHATTAN_DISTANCE,25,20,25<24|24<23|23<22<18|18<19<12|19<20|20
Street,1246,MANHATTAN_DISTANCE,25,21,25<24|24<23|23<22<18|22<17<12|17<21|21
Street,1247,MANHATTAN_DISTANCE,25,22,25<24|24<23|23<22<18|22
Street,1248,MANHATTAN_DISTANCE,25,23,25<24|24<23|23
Street,1249,MANHATTAN_DISTANCE,25,24,25<24|24
Street,1250,MANHATTAN_DISTANCE,25,25,25
Street,1251,SHORTEST_PATH,1,1,1
Street,1252,SHORTEST_PATH,1,2,1<2|2
Street,1253,SHORTEST_PATH,1,3,1<2|2<7|7<11<12|12<13|13<9<8|8<3|3
Street,1254,SHORTEST_PATH,1,4,1<2|2<7|7<11<12|12<13|13<9<8|9<15<14|15<10<18|10<5|5<4|4
Street,1255,SHORTEST_PATH,1,5,1<2|2<7|7<11<12|12<13|13<9<8|9<15<14|15<10<18|10<5|5
Street,1256,SHORTEST_PATH,1,6,1<2|2<7|7<11<12|11<6|6
Street,1257,SHORTEST_PATH,1,7,1<2|2<7|7
Street,1258,SHORTEST_PATH,1,8,1<2|2<7|7<11<12|12<13|13<9<8|8
Street,1259,SHORTEST_PATH,1,9,1<2|2<7|7<11<12|12<13|13<9<8|9
Street,1260,SHORTEST_PATH,1,10,1<2|2<7|7<11<12|12<13|13<9<8|9<15<14|15<10<18|10
Street,1261,SHORTEST_PATH,1,11,1<2|2<7|7<11<12|11
Street,1262,SHORTEST_PATH,1,12,1<2|2<7|7<11<12|12
Street,1263,SHORTEST_PATH,1,13,1<2|2<7|7<11<12|12<13|13
Street,1264,SHORTEST_PATH,1,14,1<2|2<7|7<11<12|12<13|13<9<8|9<15<14|14
Street,1265,SHORTEST_PATH,1,15,1<2|2<7|7<11<12|12<13|13<9<8|9<15<14|15
Street,1266,SHORTEST_PATH,1,16,1<2|2<7|7<11<12|12<13|13<9<8|9<15<14|15<10<18|18<19|19<20<23|23<22|22<17|17<21|21<16|16
Street,1267,SHORTEST_PATH,1,17,1<2|2<7|7<11<12|12<13|13<9<8|9<15<14|15<10<18|18<19|19<20<23|23<22|22<17|17
Street,1268,SHORTEST_PATH,1,18,1<2|2<7|7<11<12|12<13|13<9<8|9<15<14|15<10<18|18
Street,1269,SHORTEST_PATH,1,19,1<2|2<7|7<11<12|12<13|13<9<8|9<15<14|15<10<18|18<19|19
Street,1270,SHORTEST_PATH,1,20,1<2|2<7|7<11<12|12<13|13<9<8|9<15<14|15<10<18|18<19|19<20<23|20
Street,1271,SHORTEST_PATH,1,21,1<2|2<7|7<11<12|12<13|13<9<8|9<15<14|15<10<18|18<19|19<20<23|23<22|22<17|17<21|21
Street,1272,SHORTEST_PATH,1,22,1<2|2<7|7<11<12|12<13|13<9<8|9<15<14|15<10<18|18<19|19<20<23|23<22|22
Street,1273,SHORTEST_PATH,1,23,1<2|2<7|7<11<12|12<13|13<9<8|9<15<14|15<10<18|18<19|19<20<23|23
Street,1274,SHORTEST_PATH,1,24,1<2|2<7|7<11<12|12<13|13<9<8|9<15<14|15<10<18|18<19|19<20<23|20<25|25<24|24
Street,1275,SHORTEST_PATH,1,25,1<2|2<7|7<11<12|12<13|13<9<8|9<15<14|15<10<18|18<19|19<20<23|20<25|25
Street,1276,SHORTEST_PATH,2,1,2<7|7<11<12|11<6|6<1|1
Street,1277,SHORTEST_PATH,2,2,2
Street,1278,SHORTEST_PATH,2,3,2<7|7<11<12|12<13|13<9<8|8<3|3
Street,1279,SHORTEST_PATH,2,4,2<7|7<11<12|12<13|13<9<8|9<15<14|15<10<18|10<5|5<4|4
Street,1280,SHORTEST_PATH,2,5,2<7|7<11<12|12<13|13<9<8|9<15<14|15<10<18|10<5|5
Street,1281,SHORTEST_PATH,2,6,2<7|7<11<12|11<6|6
Street,1282,SHORTEST_PATH,2,7,2<7|7
Street,1283,SHORTEST_PATH,2,8,2<7|7<11<12|12<13|13<9<8|8
Street,1284,SHORTEST_PATH,2,9,2<7|7<11<12|12<13|13<9<8|9
Street,1285,SHORTEST_PATH,2,10,2<7|7<11<12|12<13|13<9<8|9<15<14|15<10<18|10
Street,1286,SHORTEST_PATH,2,11,2<7|7<11<12|11
Street,1287,SHORTEST_PATH,2,12,2<7|7<11<12|12
Street,1288,SHORTEST_PATH,2,13,2<7|7<11<12|12<13|13
Street,1289,SHORTEST_PATH,2,14,2<7|7<11<12|12<13|13<9<8|9<15<14|14
Street,1290,SHORTEST_PATH,2,15,2<7|7<11<12|12<13|13<9<8|9<15<14|15
Street,1291,SHORTEST_PATH,2,16,2<7|7<11<12|12<13|13<9<8|9<15<14|15<10<18|18<19|19<20<23|23<22|22<17|17<21|21<16|16
Street,1292,SHORTEST_PATH,2,17,2<7|7<11<12|12<13|13<9<8|9<15<14|15<10<18|18<19|19<20<23|23<22|22<17|17
Street,1293,SHORTEST_PATH,2,18,2<7|7<11<12|12<13|13<9<8|9<15<14|15<10<18|18
Street,1294,SHORTEST_PATH,2,19,2<7|7<11<12|12<13|13<9<8|9<15<14|15<10<18|18<19|19
Street,1295,SHORTEST_PATH,2,20,2<7|7<11<12|12<13|13<9<8|9<15<14|15<10<18|18<19|19<20<23|20
Street,1296,SHORTEST_PATH,2,21,2<7|7<11<12|12<13|13<9<8|9<15<14|15<10<18|18<19|19<20<23|23<22|22<17|17<21|21
Street,1297,SHORTEST_PATH,2,22,2<7|7<11<12|12<13|13<9<8|9<15<14|15<10<18|18<19|19<20<23|23<22|22
Street,1298,SHORTEST_PATH,2,23,2<7|7<11<12|12<13|13<9<8|9<15<14|15<10<18|18<19|19<20<23|23
Street,1299,SHORTEST_PATH,2,24,2<7|7<11<12|12<13|13<9<8|9<15<14|15<10<18|18<19|19<20<23|20<25|25<24|24
Street,1300,SHORTEST_PATH,2,25,2<7|7<11<12|12<13|13<9<8|9<15<14|15<10<18|18<19|19<20<23|20<25|25
Street,1301,SHORTEST_PATH,3,1,3<2|2<7|7<11<12|11<6|6<1|1
Street,1302,SHORTEST_PATH,3,2,3<2|2
Street,1303,SHORTEST_PATH,3,3,3
Street,1304,SHORTEST_PATH,3,4,3<2|2<7|7<11<12|12<13|13<9<8|9<15<14|15<10<18|10<5|5<4|4
Street,1305,SHORTEST_PATH,3,5,3<2|2<7|7<11<12|12<13|13<9<8|9<15<14|15<10<18|10<5|5
Street,1306,SHORTEST_PATH,3,6,3<2|2<7|7<11<12|11<6|6
Street,1307,SHORTEST_PATH,3,7,3<2|2<7|7
Street,1308,SHORTEST_PATH,3,8,3<2|2<7|7<11<12|12<13|13<9<8|8
Street,1309,SHORTEST_PATH,3,9,3<2|2<7|7<11<12|12<13|13<9<8|9
Street,1310,SHORTEST_PATH,3,10,3<2|2<7|7<11<12|12<13|13<9<8|9<15<14|15<10<18|10
Street,1311,SHORTEST_PATH,3,11,3<2|2<7|7<11<12|11
Street,1312,SHORTEST_PATH,3,12,3<2|2<7|7<11<12|12
Street,1313,SHORTEST_PATH,3,13,3<2|2<7|7<11<12|12<13|13
Street,1314,SHORTEST_PATH,3,14,3<2|2<7|7<11<12|12<13|13<9<8|9<15<14|14
Street,1315,SHORTEST_PATH,3,15,3<2|2<7|7<11<12|12<13|13<9<8|9<15<14|15
Street,1316,SHORTEST_PATH,3,16,3<2|2<7|7<11<12|12<13|13<9<8|9<15<14|15<10<18|18<19|19<20<23|23<22|22<17|17<21|21<16|16
Street,1317,SHORTEST_PATH,3,17,3<2|2<7|7<11<12|12<13|13<9<8|9<15<14|15<10<18|18<19|19<20<23|23<22|22<17|17
Street,1318,SHORTEST_PATH,3,18,3<2|2<7|7<11<12|12<13|13<9<8|9<15<14|15<10<18|18
Street,1319,SHORTEST_PATH,3,19,3<2|2<7|7<11<12|12<13|13<9<8|9<15<14|15<10<18|18<19|19
Street,1320,SHORTEST_PATH,3,20,3<2|2<7|7<11<12|12<13|13<9<8|9<15<14|15<10<18|18<19|19<20<23|20
Street,1321,SHORTEST_PATH,3,21,3<2|2<7|7<11<12|12<13|13<9<8|9<15<14|15<10<18|18<19|19<20<23|23<22|22<17|17<21|21
Street,1322,SHORTEST_PATH,3,22,3<2|2<7|7<11<12|12<13|13<9<8|9<15<14|15<10<18|18<19|19<20<23|23<22|22
Street,1323,SHORTEST_PATH,3,23,3<2|2<7|7<11<12|12<13|13<9<8|9<15<14|15<10<18|18<19|19<20<23|23
Street,1324,SHORTEST_PATH,3,24,3<2|2<7|7<11<12|12<13|13<9<8|9<15<14|15<10<18|18<19|19<20<23|20<25|25<24|24
Street,1325,SHORTEST_PATH,3,25,3<2|2<7|7<11<12|12<13|13<9<8|9<15<14|15<10<18|18<19|19<20<23|20<25|25
Street,1326,SHORTEST_PATH,4,1,4<8<9|8<2<3|2<7|7<11<12|11<6|6<1|1
Street,1327,SHORTEST_PATH,4,2,4<8<9|8<2<3|2
Street,1328,SHORTEST_PATH,4,3,4<8<9|8<2<3|3
Street,1329,SHORTEST_PATH,4,4,4
Street,1330,SHORTEST_PATH,4,5,4<8<9|9<15<14|15<10<18|10<5|5
Street,1331,SHORTEST_PATH,4,6,4<8<9|8<2<3|2<7|7<11<12|11<6|6
Street,1332,SHORTEST_PATH,4,7,4<8<9|8<2<3|2<7|7
Street,1333,SHORTEST_PATH,4,8,4<8<9|8
Street,1334,SHORTEST_PATH,4,9,4<8<9|9
Street,1335,SHORTEST_PATH,4,10,4<8<9|9<15<14|15<10<18|10
Street,1336,SHORTEST_PATH,4,11,4<8<9|8<2<3|2<7|7<11<12|11
Street,1337,SHORTEST_PATH,4,12,4<8<9|8<2<3|2<7|7<11<12|12
Street,1338,SHORTEST_PATH,4,13,4<8<9|8<2<3|2<7|7<11<12|12<13|13
Street,1339,SHORTEST_PATH,4,14,4<8<9|9<15<14|14
Street,1340,SHORTEST_PATH,4,15,4<8<9|9<15<14|15
Street,1341,SHORTEST_PATH,4,16,4<8<9|9<15<14|15<10<18|18<19<12|19<20<23|23<22|22<17|17<21|21<16|16
Street,1342,SHORTEST_PATH,4,17,4<8<9|9<15<14|15<10<18|18<19<12|19<20<23|23<22|22<17|17
Street,1343,SHORTEST_PATH,4,18,4<8<9|9<15<14|15<10<18|18
Street,1344,SHORTEST_PATH,4,19,4<8<9|9<15<14|15<10<18|18<19<12|19
Street,1345,SHORTEST_PATH,4,20,4<8<9|9<15<14|15<10<18|18<19<12|19<20<23|20
Street,1346,SHORTEST_PATH,4,21,4<8<9|9<15<14|15<10<18|18<19<12|19<20<23|23<22|22<17|17<21|21
Street,1347,SHORTEST_PATH,4,22,4<8<9|9<15<14|15<10<18|18<19<12|19<20<23|23<22|22
Street,1348,SHORTEST_PATH,4,23,4<8<9|9<15<14|15<10<18|18<19<12|19<20<23|23
Street,1349,SHORTEST_PATH,4,24,4<8<9|9<15<14|15<10<18|18<19<12|19<20<23|20<25|25<24|24
Street,1350,SHORTEST_PATH,4,25,4<8<9|9<15<14|15<10<18|18<19<12|19<20<23|20<25|25
Street,1351,SHORTEST_PATH,5,1,5<4|4<8<9|8<2<3|2<7|7<11<12|11<6|6<1|1
Street,1352,SHORTEST_PATH,5,2,5<4|4<8<9|8<2<3|2
Street,1353,SHORTEST_PATH,5,3,5<4|4<8<9|8<2<3|3
Street,1354,SHORTEST_PATH,5,4,5<4|4
Street,1355,SHORTEST_PATH,5,5,5
Street,1356,SHORTEST_PATH,5,6,5<4|4<8<9|8<2<3|2<7|7<11<12|11<6|6
Street,1357,SHORTEST_PATH,5,7,5<4|4<8<9|8<2<3|2<7|7
Street,1358,SHORTEST_PATH,5,8,5<4|4<8<9|8
Street,1359,SHORTEST_PATH,5,9,5<4|4<8<9|9
Street,1360,SHORTEST_PATH,5,10,5<4|4<8<9|9<15<14|15<10<18|10
Street,1361,SHORTEST_PATH,5,11,5<4|4<8<9|8<2<3|2<7|7<11<12|11
Street,1362,SHORTEST_PATH,5,12,5<4|4<8<9|8<2<3|2<7|7<11<12|12
Street,1363,SHORTEST_PATH,5,13,5<4|4<8<9|8<2<3|2<7|7<11<12|12<13|13
Street,1364,SHORTEST_PATH,5,14,5<4|4<8<9|9<15<14|14
Street,1365,SHORTEST_PATH,5,15,5<4|4<8<9|9<15<14|15
Street,1366,SHORTEST_PATH,5,16,5<4|4<8<9|9<15<14|15<10<18|18<19<12|19<20<23|23<22|22<17|17<21|21<16|16
Street,1367,SHORTEST_PATH,5,17,5<4|4<8<9|9<15<14|15<10<18|18<19<12|19<20<23|23<22|22<17|17
Street,1368,SHORTEST_PATH,5,18,5<4|4<8<9|9<15<14|15<10<18|18
Street,1369,SHORTEST_PATH,5,19,5<4|4<8<9|9<15<14|15<10<18|18<19<12|19
Street,1370,SHORTEST_PATH,5,20,5<4|4<8<9|9<15<14|15<10<18|18<19<12|19<20<23|20
Street,1371,SHORTEST_PATH,5,21,5<4|4<8<9|9<15<14|15<10<18|18<19<12|19<20<23|23<22|22<17|17<21|21
Street,1372,SHORTEST_PATH,5,22,5<4|4<8<9|9<15<14|15<10<18|18<19<12|19<20<23|23<22|22
Street,1373,SHORTEST_PATH,5,23,5<4|4<8<9|9<15<14|15<10<18|18<19<12|19<20<23|23
Street,1374,SHORTEST_PATH,5,24,5<4|4<8<9|9<15<14|15<10<18|18<19<12|19<20<23|20<25|25<24|24
Street,1375,SHORTEST_PATH,5,25,5<4|4<8<9|9<15<14|15<10<18|18<19<12|19<20<23|20<25|25
Street,1376,SHORTEST_PATH,6,1,6<1|1
Street,1377,SHORTEST_PATH,6,2,6<1|1<2|2
Street,1378,SHORTEST_PATH,6,3,6<1|1<2|2<7|7<11<12|12<13|13<9<8|8<3|3
Street,1379,SHORTEST_PATH,6,4,6<1|1<2|2<7|7<11<12|12<13|13<9<8|9<15<14|15<10<18|10<5|5<4|4
Street,1380,SHORTEST_PATH,6,5,6<1|1<2|2<7|7<11<12|12<13|13<9<8|9<15<14|15<10<18|10<5|5
Street,1381,SHORTEST_PATH,6,6,6
Street,1382,SHORTEST_PATH,6,7,6<1|1<2|2<7|7
Street,1383,SHORTEST_PATH,6,8,6<1|1<2|2<7|7<11<12|12<13|13<9<8|8
Street,1384,SHORTEST_PATH,6,9,6<1|1<2|2<7|7<11<12|12<13|13<9<8|9
Street,1385,SHORTEST_PATH,6,10,6<1|1<2|2<7|7<11<12|12<13|13<9<8|9<15<14|15<10<18|10
Street,1386,SHORTEST_PATH,6,11,6<1|1<2|2<7|7<11<12|11
Street,1387,SHORTEST_PATH,6,12,6<1|1<2|2<7|7<11<12|12
Street,1388,SHORTEST_PATH,6,13,6<1|1<2|2<7|7<11<12|12<13|13
Street,1389,SHORTEST_PATH,6,14,6<1|1<2|2<7|7<11<12|12<13|13<9<8|9<15<14|14
Street,1390,SHORTEST_PATH,6,15,6<1|1<2|2<7|7<11<12|12<13|13<9<8|9<15<14|15
Street,1391,SHORTEST_PATH,6,16,6<1|1<2|2<7|7<11<12|12<13|13<9<8|9<15<14|15<10<18|18<19|19<20<23|23<22|22<17|17<21|21<16|16
Street,1392,SHORTEST_PATH,6,17,6<1|1<2|2<7|7<11<12|12<13|13<9<8|9<15<14|15<10<18|18<19|19<20<23|23<22|22<17|17
Street,1393,SHORTEST_PATH,6,18,6<1|1<2|2<7|7<11<12|12<13|13<9<8|9<15<14|15<10<18|18
Street,1394,SHORTEST_PATH,6,19,6<1|1<2|2<7|7<11<12|12<13|13<9<8|9<15<14|15<10<18|18<19|19
Street,1395,SHORTEST_PATH,6,20,6<1|1<2|2<7|7<11<12|12<13|13<9<8|9<15<14|15<10<18|18<19|19<20<23|20
Street,1396,SHORTEST_PATH,6,21,6<1|1<2|2<7|7<11<12|12<13|13<9<8|9<15<14|15<10<18|18<19|19<20<23|23<22|22<17|17<21|21
Street,1397,SHORTEST_PATH,6,22,6<1|1<2|2<7|7<11<12|12<13|13<9<8|9<15<14|15<10<18|18<19|19<20<23|23<22|22
Street,1398,SHORTEST_PATH,6,23,6<1|1<2|2<7|7<11<12|12<13|13<9<8|9<15<14|15<10<18|18<19|19<20<23|23
Street,1399,SHORTEST_PATH,6,24,6<1|1<2|2<7|7<11<12|12<13|13<9<8|9<15<14|15<10<18|18<19|19<20<23|20<25|25<24|24
Street,1400,SHORTEST_PATH,6,25,6<1|1<2|2<7|7<11<12|12<13|13<9<8|9<15<14|15<10<18|18<19|19<20<23|20<25|25
Street,1401,SHORTEST_PATH,7,1,7<11<12|11<6|6<1|1
Street,1402,SHORTEST_PATH,7,2,7<11<12|11<6|12<13|6<1|13<9<8|1<2|8<3|2
Street,1403,SHORTEST_PATH,7,3,7<11<12|12<13|13<9<8|8<2<3|3
Street,1404,SHORTEST_PATH,7,4,7<11<12|12<13|13<9<8|9<15<14|15<10<18|10<5|5<4|4
Street,1405,SHORTEST_PATH,7,5,7<11<12|12<13|13<9<8|9<15<14|15<10<18|10<5|5
Street,1406,SHORTEST_PATH,7,6,7<11<12|11<6|6
Street,1407,SHORTEST_PATH,7,7,7
Street,1408,SHORTEST_PATH,7,8,7<11<12|12<13|13<9<8|8
Street,1409,SHORTEST_PATH,7,9,7<11<12|12<13|13<9<8|9
Street,1410,SHORTEST_PATH,7,10,7<11<12|12<13|13<9<8|9<15<14|15<10<18|10
Street,1411,SHORTEST_PATH,7,11,7<11<12|11
Street,1412,SHORTEST_PATH,7,12,7<11<12|12
Street,1413,SHORTEST_PATH,7,13,7<11<12|12<13|13
Street,1414,SHORTEST_PATH,7,14,7<11<12|12<13|13<9<8|9<15<14|14
Street,1415,SHORTEST_PATH,7,15,7<11<12|12<13|13<9<8|9<15<14|15
Street,1416,SHORTEST_PATH,7,16,7<11<12|12<13|13<9<8|9<15<14|15<10<18|18<19|19<20<23|23<22|22<17|17<21|21<16|16
Street,1417,SHORTEST_PATH,7,17,7<11<12|12<13|13<9<8|9<15<14|15<10<18|18<19|19<20<23|23<22|22<17|17
Street,1418,SHORTEST_PATH,7,18,7<11<12|12<13|13<9<8|9<15<14|15<10<18|18
Street,1419,SHORTEST_PATH,7,19,7<11<12|12<13|13<9<8|9<15<14|15<10<18|18<19|19
Street,1420,SHORTEST_PATH,7,20,7<11<12|12<13|13<9<8|9<15<14|15<10<18|18<19|19<20<23|20
Street,1421,SHORTEST_PATH,7,21,7<11<12|12<13|13<9<8|9<15<14|15<10<18|18<19|19<20<23|23<22|22<17|17<21|21
Street,1422,SHORTEST_PATH,7,22,7<11<12|12<13|13<9<8|9<15<14|15<10<18|18<19|19<20<23|23<22|22
Street,1423,SHORTEST_PATH,7,23,7<11<12|12<13|13<9<8|9<15<14|15<10<18|18<19|19<20<23|23
Street,1424,SHORTEST_PATH,7,24,7<11<12|12<13|13<9<8|9<15<14|15<10<18|18<19|19<20<23|20<25|25<24|24
Street,1425,SHORTEST_PATH,7,25,7<11<12|12<13|13<9<8|9<15<14|15<10<18|18<19|19<20<23|20<25|25
Street,1426,SHORTEST_PATH,8,1,8<2<3|2<7|7<11<12|11<6|6<1|1
Street,1427,SHORTEST_PATH,8,2,8<2<3|2
Street,1428,SHORTEST_PATH,8,3,8<2<3|3
Street,1429,SHORTEST_PATH,8,4,8<2<3|2<7|7<11<12|12<13|13<9|9<15<14|15<10<18|10<5|5<4|4
Street,1430,SHORTEST_PATH,8,5,8<2<3|2<7|7<11<12|12<13|13<9|9<15<14|15<10<18|10<5|5
Street,1431,SHORTEST_PATH,8,6,8<2<3|2<7|7<11<12|11<6|6
Street,1432,SHORTEST_PATH,8,7,8<2<3|2<7|7
Street,1433,SHORTEST_PATH,8,8,8
Street,1434,SHORTEST_PATH,8,9,8<2<3|2<7|7<11<12|12<13|13<9|9
Street,1435,SHORTEST_PATH,8,10,8<2<3|2<7|7<11<12|12<13|13<9|9<15<14|15<10<18|10
Street,1436,SHORTEST_PATH,8,11,8<2<3|2<7|7<11<12|11
Street,1437,SHORTEST_PATH,8,12,8<2<3|2<7|7<11<12|12
Street,1438,SHORTEST_PATH,8,13,8<2<3|2<7|7<11<12|12<13|13
Street,1439,SHORTEST_PATH,8,14,8<2<3|2<7|7<11<12|12<13|13<9|9<15<14|14
Street,1440,SHORTEST_PATH,8,15,8<2<3|2<7|7<11<12|12<13|13<9|9<15<14|15
Street,1441,SHORTEST_PATH,8,16,8<2<3|2<7|7<11<12|12<13|13<9|9<15<14|15<10<18|18<19|19<20<23|23<22|22<17|17<21|21<16|16
